"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.09868750000E+010, -2.92885207506E+000, +0.00000000000E+000
+1.09987500000E+010, -2.95604893903E+000, +0.00000000000E+000
+1.10106250000E+010, -2.92498596709E+000, +0.00000000000E+000
+1.10225000000E+010, -2.89964745046E+000, +0.00000000000E+000
+1.10343750000E+010, -2.90359283429E+000, +0.00000000000E+000
+1.10462500000E+010, -2.84805010863E+000, +0.00000000000E+000
+1.10581250000E+010, -2.85635116441E+000, +0.00000000000E+000
+1.10700000000E+010, -2.86871178836E+000, +0.00000000000E+000
+1.10818750000E+010, -2.83051008948E+000, +0.00000000000E+000
+1.10937500000E+010, -2.83831501479E+000, +0.00000000000E+000
+1.11056250000E+010, -2.89792744359E+000, +0.00000000000E+000
+1.11175000000E+010, -2.94600706834E+000, +0.00000000000E+000
+1.11293750000E+010, -3.03088617536E+000, +0.00000000000E+000
+1.11412500000E+010, -3.13411316316E+000, +0.00000000000E+000
+1.11531250000E+010, -3.20740911383E+000, +0.00000000000E+000
+1.11650000000E+010, -3.27683097807E+000, +0.00000000000E+000
+1.11768750000E+010, -3.28997777538E+000, +0.00000000000E+000
+1.11887500000E+010, -3.31932587437E+000, +0.00000000000E+000
+1.12006250000E+010, -3.32835247475E+000, +0.00000000000E+000
+1.12125000000E+010, -3.26657693409E+000, +0.00000000000E+000
+1.12243750000E+010, -3.19519169923E+000, +0.00000000000E+000
+1.12362500000E+010, -3.18221638341E+000, +0.00000000000E+000
+1.12481250000E+010, -3.15676245036E+000, +0.00000000000E+000
+1.12600000000E+010, -3.15167882749E+000, +0.00000000000E+000
+1.12718750000E+010, -3.11025792297E+000, +0.00000000000E+000
+1.12837500000E+010, -3.14128049734E+000, +0.00000000000E+000
+1.12956250000E+010, -3.13597824366E+000, +0.00000000000E+000
+1.13075000000E+010, -3.11688942142E+000, +0.00000000000E+000
+1.13193750000E+010, -3.09855219672E+000, +0.00000000000E+000
+1.13312500000E+010, -3.11806515564E+000, +0.00000000000E+000
+1.13431250000E+010, -3.06325459881E+000, +0.00000000000E+000
+1.13550000000E+010, -3.01708730583E+000, +0.00000000000E+000
+1.13668750000E+010, -2.99700748166E+000, +0.00000000000E+000
+1.13787500000E+010, -2.94691617629E+000, +0.00000000000E+000
+1.13906250000E+010, -2.90458242298E+000, +0.00000000000E+000
+1.14025000000E+010, -2.93603506832E+000, +0.00000000000E+000
+1.14143750000E+010, -2.91132813914E+000, +0.00000000000E+000
+1.14262500000E+010, -2.91562157438E+000, +0.00000000000E+000
+1.14381250000E+010, -2.92912353695E+000, +0.00000000000E+000
+1.14500000000E+010, -2.93017791385E+000, +0.00000000000E+000
+1.14618750000E+010, -2.90965078074E+000, +0.00000000000E+000
+1.14737500000E+010, -2.90969164616E+000, +0.00000000000E+000
+1.14856250000E+010, -2.89134736201E+000, +0.00000000000E+000
+1.14975000000E+010, -2.88274259479E+000, +0.00000000000E+000
+1.15093750000E+010, -2.86874001248E+000, +0.00000000000E+000
+1.15212500000E+010, -2.81481680025E+000, +0.00000000000E+000
+1.15331250000E+010, -2.82154859270E+000, +0.00000000000E+000
+1.15450000000E+010, -2.81614842522E+000, +0.00000000000E+000
+1.15568750000E+010, -2.79375368838E+000, +0.00000000000E+000
+1.15687500000E+010, -2.78235424937E+000, +0.00000000000E+000
+1.15806250000E+010, -2.77073448557E+000, +0.00000000000E+000
+1.15925000000E+010, -2.78588370697E+000, +0.00000000000E+000
+1.16043750000E+010, -2.79258653499E+000, +0.00000000000E+000
+1.16162500000E+010, -2.78599888396E+000, +0.00000000000E+000
+1.16281250000E+010, -2.81639949610E+000, +0.00000000000E+000
+1.16400000000E+010, -2.80161251540E+000, +0.00000000000E+000
+1.16518750000E+010, -2.79325682874E+000, +0.00000000000E+000
+1.16637500000E+010, -2.82580071815E+000, +0.00000000000E+000
+1.16756250000E+010, -2.84531527831E+000, +0.00000000000E+000
+1.16875000000E+010, -2.81061380704E+000, +0.00000000000E+000
+1.16993750000E+010, -2.84509818508E+000, +0.00000000000E+000
+1.17112500000E+010, -2.86282848920E+000, +0.00000000000E+000
+1.17231250000E+010, -2.88268301135E+000, +0.00000000000E+000
+1.17350000000E+010, -2.89653140149E+000, +0.00000000000E+000
+1.17468750000E+010, -2.93426745229E+000, +0.00000000000E+000
+1.17587500000E+010, -2.95817690431E+000, +0.00000000000E+000
+1.17706250000E+010, -3.03029585777E+000, +0.00000000000E+000
+1.17825000000E+010, -3.04940163618E+000, +0.00000000000E+000
+1.17943750000E+010, -3.06671745823E+000, +0.00000000000E+000
+1.18062500000E+010, -3.08796532460E+000, +0.00000000000E+000
+1.18181250000E+010, -3.08656409393E+000, +0.00000000000E+000
+1.18300000000E+010, -3.09062171080E+000, +0.00000000000E+000
+1.18418750000E+010, -3.06596007625E+000, +0.00000000000E+000
+1.18537500000E+010, -3.05697525579E+000, +0.00000000000E+000
+1.18656250000E+010, -2.98358922500E+000, +0.00000000000E+000
+1.18775000000E+010, -2.97800521032E+000, +0.00000000000E+000
+1.18893750000E+010, -2.93827411171E+000, +0.00000000000E+000
+1.19012500000E+010, -2.90705061498E+000, +0.00000000000E+000
+1.19131250000E+010, -2.86817937688E+000, +0.00000000000E+000
+1.19250000000E+010, -2.86952835137E+000, +0.00000000000E+000
+1.19368750000E+010, -2.84550101617E+000, +0.00000000000E+000
+1.19487500000E+010, -2.83157818973E+000, +0.00000000000E+000
+1.19606250000E+010, -2.84404543245E+000, +0.00000000000E+000
+1.19725000000E+010, -2.83780313452E+000, +0.00000000000E+000
+1.19843750000E+010, -2.85141168787E+000, +0.00000000000E+000
+1.19962500000E+010, -2.85935126032E+000, +0.00000000000E+000
+1.20081250000E+010, -2.87400885184E+000, +0.00000000000E+000
+1.20200000000E+010, -2.86713058623E+000, +0.00000000000E+000
+1.20318750000E+010, -2.87353409017E+000, +0.00000000000E+000
+1.20437500000E+010, -2.85258716487E+000, +0.00000000000E+000
+1.20556250000E+010, -2.88190023420E+000, +0.00000000000E+000
+1.20675000000E+010, -2.91718394510E+000, +0.00000000000E+000
+1.20793750000E+010, -2.89505136846E+000, +0.00000000000E+000
+1.20912500000E+010, -2.91126353426E+000, +0.00000000000E+000
+1.21031250000E+010, -2.92721931167E+000, +0.00000000000E+000
+1.21150000000E+010, -2.96091033265E+000, +0.00000000000E+000
+1.21268750000E+010, -2.93192744416E+000, +0.00000000000E+000
+1.21387500000E+010, -2.92946775229E+000, +0.00000000000E+000
+1.21506250000E+010, -2.95314278101E+000, +0.00000000000E+000
+1.21625000000E+010, -2.91262500362E+000, +0.00000000000E+000
+1.21743750000E+010, -2.88626989193E+000, +0.00000000000E+000
+1.21862500000E+010, -2.90504447735E+000, +0.00000000000E+000
+1.21981250000E+010, -2.88733462155E+000, +0.00000000000E+000
+1.22100000000E+010, -2.88610058900E+000, +0.00000000000E+000
+1.22218750000E+010, -2.86963762178E+000, +0.00000000000E+000
+1.22337500000E+010, -2.89212576377E+000, +0.00000000000E+000
+1.22456250000E+010, -2.93101699655E+000, +0.00000000000E+000
+1.22575000000E+010, -2.97032838015E+000, +0.00000000000E+000
+1.22693750000E+010, -3.00255873817E+000, +0.00000000000E+000
+1.22812500000E+010, -3.01785735332E+000, +0.00000000000E+000
+1.22931250000E+010, -3.07809602823E+000, +0.00000000000E+000
+1.23050000000E+010, -3.12122464019E+000, +0.00000000000E+000
+1.23168750000E+010, -3.12296727883E+000, +0.00000000000E+000
+1.23287500000E+010, -3.13540750625E+000, +0.00000000000E+000
+1.23406250000E+010, -3.13865200065E+000, +0.00000000000E+000
+1.23525000000E+010, -3.13075083966E+000, +0.00000000000E+000
+1.23643750000E+010, -3.09360509680E+000, +0.00000000000E+000
+1.23762500000E+010, -3.13186905796E+000, +0.00000000000E+000
+1.23881250000E+010, -3.13066626029E+000, +0.00000000000E+000
+1.24000000000E+010, -3.11520267039E+000, +0.00000000000E+000
+1.24118750000E+010, -3.10661192684E+000, +0.00000000000E+000
+1.24237500000E+010, -3.13580539409E+000, +0.00000000000E+000
+1.24356250000E+010, -3.14860782064E+000, +0.00000000000E+000
+1.24475000000E+010, -3.15623049457E+000, +0.00000000000E+000
+1.24593750000E+010, -3.19466443093E+000, +0.00000000000E+000
+1.24712500000E+010, -3.22819095685E+000, +0.00000000000E+000
+1.24831250000E+010, -3.21009298067E+000, +0.00000000000E+000
+1.24950000000E+010, -3.24525207887E+000, +0.00000000000E+000
+1.25068750000E+010, -3.23506153294E+000, +0.00000000000E+000
+1.25187500000E+010, -3.27397679567E+000, +0.00000000000E+000
+1.25306250000E+010, -3.26156744349E+000, +0.00000000000E+000
+1.25425000000E+010, -3.24232529693E+000, +0.00000000000E+000
+1.25543750000E+010, -3.21721016865E+000, +0.00000000000E+000
+1.25662500000E+010, -3.21781038249E+000, +0.00000000000E+000
+1.25781250000E+010, -3.19397093001E+000, +0.00000000000E+000
+1.25900000000E+010, -3.18302857844E+000, +0.00000000000E+000
+1.26018750000E+010, -3.18088210512E+000, +0.00000000000E+000
+1.26137500000E+010, -3.15752442386E+000, +0.00000000000E+000
+1.26256250000E+010, -3.16540277715E+000, +0.00000000000E+000
+1.26375000000E+010, -3.17877637981E+000, +0.00000000000E+000
+1.26493750000E+010, -3.20437940439E+000, +0.00000000000E+000
+1.26612500000E+010, -3.23280817053E+000, +0.00000000000E+000
+1.26731250000E+010, -3.24978333292E+000, +0.00000000000E+000
+1.26850000000E+010, -3.25774273588E+000, +0.00000000000E+000
+1.26968750000E+010, -3.28454638289E+000, +0.00000000000E+000
+1.27087500000E+010, -3.31322814602E+000, +0.00000000000E+000
+1.27206250000E+010, -3.28378780054E+000, +0.00000000000E+000
+1.27325000000E+010, -3.26159580492E+000, +0.00000000000E+000
+1.27443750000E+010, -3.26163770331E+000, +0.00000000000E+000
+1.27562500000E+010, -3.25039542582E+000, +0.00000000000E+000
+1.27681250000E+010, -3.26393184822E+000, +0.00000000000E+000
+1.27800000000E+010, -3.26313858856E+000, +0.00000000000E+000
+1.27918750000E+010, -3.28048684828E+000, +0.00000000000E+000
+1.28037500000E+010, -3.27450718601E+000, +0.00000000000E+000
+1.28156250000E+010, -3.31444880379E+000, +0.00000000000E+000
+1.28275000000E+010, -3.30312260768E+000, +0.00000000000E+000
+1.28393750000E+010, -3.32647292132E+000, +0.00000000000E+000
+1.28512500000E+010, -3.37337084168E+000, +0.00000000000E+000
+1.28631250000E+010, -3.38392942547E+000, +0.00000000000E+000
+1.28750000000E+010, -3.35116472964E+000, +0.00000000000E+000
+1.28868750000E+010, -3.33586056168E+000, +0.00000000000E+000
+1.28987500000E+010, -3.36190226804E+000, +0.00000000000E+000
+1.29106250000E+010, -3.38965288042E+000, +0.00000000000E+000
+1.29225000000E+010, -3.33381916452E+000, +0.00000000000E+000
+1.29343750000E+010, -3.36321866365E+000, +0.00000000000E+000
+1.29462500000E+010, -3.39541162854E+000, +0.00000000000E+000
+1.29581250000E+010, -3.40639594523E+000, +0.00000000000E+000
+1.29700000000E+010, -3.47028398698E+000, +0.00000000000E+000
+1.29818750000E+010, -3.49568549108E+000, +0.00000000000E+000
+1.29937500000E+010, -3.49173919069E+000, +0.00000000000E+000
+1.30056250000E+010, -3.49840100740E+000, +0.00000000000E+000
+1.30175000000E+010, -3.52590907927E+000, +0.00000000000E+000
+1.30293750000E+010, -3.50212965897E+000, +0.00000000000E+000
+1.30412500000E+010, -3.43209046631E+000, +0.00000000000E+000
+1.30531250000E+010, -3.43932263491E+000, +0.00000000000E+000
+1.30650000000E+010, -3.41029130267E+000, +0.00000000000E+000
+1.30768750000E+010, -3.35427311061E+000, +0.00000000000E+000
+1.30887500000E+010, -3.32042602077E+000, +0.00000000000E+000
+1.31006250000E+010, -3.29546394026E+000, +0.00000000000E+000
+1.31125000000E+010, -3.28004840299E+000, +0.00000000000E+000
+1.31243750000E+010, -3.28204667395E+000, +0.00000000000E+000
+1.31362500000E+010, -3.30070903695E+000, +0.00000000000E+000
+1.31481250000E+010, -3.28076146217E+000, +0.00000000000E+000
+1.31600000000E+010, -3.28507621407E+000, +0.00000000000E+000
+1.31718750000E+010, -3.31167531543E+000, +0.00000000000E+000
+1.31837500000E+010, -3.31619511663E+000, +0.00000000000E+000
+1.31956250000E+010, -3.34022125224E+000, +0.00000000000E+000
+1.32075000000E+010, -3.34589543611E+000, +0.00000000000E+000
+1.32193750000E+010, -3.32705514010E+000, +0.00000000000E+000
+1.32312500000E+010, -3.37186978511E+000, +0.00000000000E+000
+1.32431250000E+010, -3.32451499376E+000, +0.00000000000E+000
+1.32550000000E+010, -3.33567046646E+000, +0.00000000000E+000
+1.32668750000E+010, -3.37442182982E+000, +0.00000000000E+000
+1.32787500000E+010, -3.36080401402E+000, +0.00000000000E+000
+1.32906250000E+010, -3.36548661249E+000, +0.00000000000E+000
+1.33025000000E+010, -3.41714799480E+000, +0.00000000000E+000
+1.33143750000E+010, -3.45713665861E+000, +0.00000000000E+000
+1.33262500000E+010, -3.45992098321E+000, +0.00000000000E+000
+1.33381250000E+010, -3.51445422527E+000, +0.00000000000E+000
+1.33500000000E+010, -3.53357365191E+000, +0.00000000000E+000
+1.33618750000E+010, -3.55610761419E+000, +0.00000000000E+000
+1.33737500000E+010, -3.55786690203E+000, +0.00000000000E+000
+1.33856250000E+010, -3.61411038993E+000, +0.00000000000E+000
+1.33975000000E+010, -3.63326732222E+000, +0.00000000000E+000
+1.34093750000E+010, -3.63679052821E+000, +0.00000000000E+000
+1.34212500000E+010, -3.63926522858E+000, +0.00000000000E+000
+1.34331250000E+010, -3.62314574995E+000, +0.00000000000E+000
+1.34450000000E+010, -3.61473712602E+000, +0.00000000000E+000
+1.34568750000E+010, -3.60437499640E+000, +0.00000000000E+000
+1.34687500000E+010, -3.64690200876E+000, +0.00000000000E+000
+1.34806250000E+010, -3.68179611182E+000, +0.00000000000E+000
+1.34925000000E+010, -3.70773627130E+000, +0.00000000000E+000
+1.35043750000E+010, -3.72214130807E+000, +0.00000000000E+000
+1.35162500000E+010, -3.73192377713E+000, +0.00000000000E+000
+1.35281250000E+010, -3.79321407344E+000, +0.00000000000E+000
+1.35400000000E+010, -3.81787360503E+000, +0.00000000000E+000
+1.35518750000E+010, -3.84573020089E+000, +0.00000000000E+000
+1.35637500000E+010, -3.88536834494E+000, +0.00000000000E+000
+1.35756250000E+010, -3.86927122049E+000, +0.00000000000E+000
+1.35875000000E+010, -3.92425606434E+000, +0.00000000000E+000
+1.35993750000E+010, -3.92369780793E+000, +0.00000000000E+000
+1.36112500000E+010, -3.96375313720E+000, +0.00000000000E+000
+1.36231250000E+010, -4.01907399262E+000, +0.00000000000E+000
+1.36350000000E+010, -4.02307280887E+000, +0.00000000000E+000
+1.36468750000E+010, -4.07181433880E+000, +0.00000000000E+000
+1.36587500000E+010, -4.12924097383E+000, +0.00000000000E+000
+1.36706250000E+010, -4.13149786279E+000, +0.00000000000E+000
+1.36825000000E+010, -4.20764522913E+000, +0.00000000000E+000
+1.36943750000E+010, -4.23557140536E+000, +0.00000000000E+000
+1.37062500000E+010, -4.23528251077E+000, +0.00000000000E+000
+1.37181250000E+010, -4.21113317430E+000, +0.00000000000E+000
+1.37300000000E+010, -4.24184228499E+000, +0.00000000000E+000
+1.37418750000E+010, -4.21301056416E+000, +0.00000000000E+000
+1.37537500000E+010, -4.26628103324E+000, +0.00000000000E+000
+1.37656250000E+010, -4.28223581390E+000, +0.00000000000E+000
+1.37775000000E+010, -4.32462732311E+000, +0.00000000000E+000
+1.37893750000E+010, -4.41473917144E+000, +0.00000000000E+000
+1.38012500000E+010, -4.50766848338E+000, +0.00000000000E+000
+1.38131250000E+010, -4.64859913005E+000, +0.00000000000E+000
+1.38250000000E+010, -4.75191794540E+000, +0.00000000000E+000
+1.38368750000E+010, -4.85422930142E+000, +0.00000000000E+000
+1.38487500000E+010, -4.90976166103E+000, +0.00000000000E+000
+1.38606250000E+010, -4.97811006302E+000, +0.00000000000E+000
+1.38725000000E+010, -4.99942393257E+000, +0.00000000000E+000
+1.38843750000E+010, -4.97876824752E+000, +0.00000000000E+000
+1.38962500000E+010, -4.95962187864E+000, +0.00000000000E+000
+1.39081250000E+010, -5.00910863279E+000, +0.00000000000E+000
+1.39200000000E+010, -4.96194013912E+000, +0.00000000000E+000
+1.39318750000E+010, -4.97106441239E+000, +0.00000000000E+000
+1.39437500000E+010, -4.99227788830E+000, +0.00000000000E+000
+1.39556250000E+010, -4.99187614118E+000, +0.00000000000E+000
+1.39675000000E+010, -5.03980237864E+000, +0.00000000000E+000
+1.39793750000E+010, -5.11231365028E+000, +0.00000000000E+000
+1.39912500000E+010, -5.20223356496E+000, +0.00000000000E+000
+1.40031250000E+010, -5.25658633559E+000, +0.00000000000E+000
+1.40150000000E+010, -5.33399720362E+000, +0.00000000000E+000
+1.40268750000E+010, -5.34684527321E+000, +0.00000000000E+000
+1.40387500000E+010, -5.31579470679E+000, +0.00000000000E+000
+1.40506250000E+010, -5.35026461858E+000, +0.00000000000E+000
+1.40625000000E+010, -5.30982211564E+000, +0.00000000000E+000
+1.40743750000E+010, -5.29117306979E+000, +0.00000000000E+000
+1.40862500000E+010, -5.28073025991E+000, +0.00000000000E+000
+1.40981250000E+010, -5.27383105686E+000, +0.00000000000E+000
+1.41100000000E+010, -5.29578131976E+000, +0.00000000000E+000
+1.41218750000E+010, -5.36761375263E+000, +0.00000000000E+000
+1.41337500000E+010, -5.39513720178E+000, +0.00000000000E+000
+1.41456250000E+010, -5.45503658939E+000, +0.00000000000E+000
+1.41575000000E+010, -5.48319049184E+000, +0.00000000000E+000
+1.41693750000E+010, -5.52034849839E+000, +0.00000000000E+000
+1.41812500000E+010, -5.55386606746E+000, +0.00000000000E+000
+1.41931250000E+010, -5.50878527422E+000, +0.00000000000E+000
+1.42050000000E+010, -5.47387158824E+000, +0.00000000000E+000
+1.42168750000E+010, -5.45822759319E+000, +0.00000000000E+000
+1.42287500000E+010, -5.45747888499E+000, +0.00000000000E+000
+1.42406250000E+010, -5.41231825394E+000, +0.00000000000E+000
+1.42525000000E+010, -5.40857829951E+000, +0.00000000000E+000
+1.42643750000E+010, -5.39790202286E+000, +0.00000000000E+000
+1.42762500000E+010, -5.52168947178E+000, +0.00000000000E+000
+1.42881250000E+010, -5.51988040357E+000, +0.00000000000E+000
+1.43000000000E+010, -5.57159663950E+000, +0.00000000000E+000
+1.43118750000E+010, -5.58912362536E+000, +0.00000000000E+000
+1.43237500000E+010, -5.58334311758E+000, +0.00000000000E+000
+1.43356250000E+010, -5.61280281720E+000, +0.00000000000E+000
+1.43475000000E+010, -5.59039315892E+000, +0.00000000000E+000
+1.43593750000E+010, -5.61309778088E+000, +0.00000000000E+000
+1.43712500000E+010, -5.55664733983E+000, +0.00000000000E+000
+1.43831250000E+010, -5.49625448014E+000, +0.00000000000E+000
+1.43950000000E+010, -5.49360587130E+000, +0.00000000000E+000
+1.44068750000E+010, -5.48529100992E+000, +0.00000000000E+000
+1.44187500000E+010, -5.46134999837E+000, +0.00000000000E+000
+1.44306250000E+010, -5.44408193739E+000, +0.00000000000E+000
+1.44425000000E+010, -5.42669902211E+000, +0.00000000000E+000
+1.44543750000E+010, -5.45166430860E+000, +0.00000000000E+000
+1.44662500000E+010, -5.44876603942E+000, +0.00000000000E+000
+1.44781250000E+010, -5.37598314414E+000, +0.00000000000E+000
+1.44900000000E+010, -5.33573991992E+000, +0.00000000000E+000
+1.45018750000E+010, -5.30274185427E+000, +0.00000000000E+000
+1.45137500000E+010, -5.24623076651E+000, +0.00000000000E+000
+1.45256250000E+010, -5.19349357420E+000, +0.00000000000E+000
+1.45375000000E+010, -5.18911029068E+000, +0.00000000000E+000
+1.45493750000E+010, -5.12531244455E+000, +0.00000000000E+000
+1.45612500000E+010, -5.10597621861E+000, +0.00000000000E+000
+1.45731250000E+010, -5.03525155219E+000, +0.00000000000E+000
+1.45850000000E+010, -4.94949606552E+000, +0.00000000000E+000
+1.45968750000E+010, -4.89785002132E+000, +0.00000000000E+000
+1.46087500000E+010, -4.77569328561E+000, +0.00000000000E+000
+1.46206250000E+010, -4.67545170565E+000, +0.00000000000E+000
+1.46325000000E+010, -4.54195633681E+000, +0.00000000000E+000
+1.46443750000E+010, -4.48601725705E+000, +0.00000000000E+000
+1.46562500000E+010, -4.41776559048E+000, +0.00000000000E+000
+1.46681250000E+010, -4.34293743362E+000, +0.00000000000E+000
+1.46800000000E+010, -4.33667671109E+000, +0.00000000000E+000
+1.46918750000E+010, -4.37634969428E+000, +0.00000000000E+000
+1.47037500000E+010, -4.38069779190E+000, +0.00000000000E+000
+1.47156250000E+010, -4.41262776587E+000, +0.00000000000E+000
+1.47275000000E+010, -4.40662257935E+000, +0.00000000000E+000
+1.47393750000E+010, -4.45368924251E+000, +0.00000000000E+000
+1.47512500000E+010, -4.40057744073E+000, +0.00000000000E+000
+1.47631250000E+010, -4.37935312534E+000, +0.00000000000E+000
+1.47750000000E+010, -4.35804958367E+000, +0.00000000000E+000
+1.47868750000E+010, -4.27728154042E+000, +0.00000000000E+000
+1.47987500000E+010, -4.22470296778E+000, +0.00000000000E+000
+1.48106250000E+010, -4.19129699453E+000, +0.00000000000E+000
+1.48225000000E+010, -4.18921537541E+000, +0.00000000000E+000
+1.48343750000E+010, -4.21505007684E+000, +0.00000000000E+000
+1.48462500000E+010, -4.28578872506E+000, +0.00000000000E+000
+1.48581250000E+010, -4.33860407455E+000, +0.00000000000E+000
+1.48700000000E+010, -4.33925434549E+000, +0.00000000000E+000
+1.48818750000E+010, -4.33250288681E+000, +0.00000000000E+000
+1.48937500000E+010, -4.33441985229E+000, +0.00000000000E+000
+1.49056250000E+010, -4.23084699570E+000, +0.00000000000E+000
+1.49175000000E+010, -4.17418336724E+000, +0.00000000000E+000
+1.49293750000E+010, -4.05430365143E+000, +0.00000000000E+000
+1.49412500000E+010, -4.02612689842E+000, +0.00000000000E+000
+1.49531250000E+010, -4.01995846938E+000, +0.00000000000E+000
+1.49650000000E+010, -4.02512337753E+000, +0.00000000000E+000
+1.49768750000E+010, -4.07936373395E+000, +0.00000000000E+000
+1.49887500000E+010, -4.19992561548E+000, +0.00000000000E+000
+1.50006250000E+010, -4.28294138068E+000, +0.00000000000E+000
+1.50125000000E+010, -4.43174532222E+000, +0.00000000000E+000
+1.50243750000E+010, -4.55365848421E+000, +0.00000000000E+000
+1.50362500000E+010, -4.65063822698E+000, +0.00000000000E+000
+1.50481250000E+010, -4.66568089726E+000, +0.00000000000E+000
+1.50600000000E+010, -4.72794107098E+000, +0.00000000000E+000
+1.50718750000E+010, -4.70426359747E+000, +0.00000000000E+000
+1.50837500000E+010, -4.71122902278E+000, +0.00000000000E+000
+1.50956250000E+010, -4.76809858907E+000, +0.00000000000E+000
+1.51075000000E+010, -4.80945155464E+000, +0.00000000000E+000
+1.51193750000E+010, -4.91231225371E+000, +0.00000000000E+000
+1.51312500000E+010, -4.97781155661E+000, +0.00000000000E+000
+1.51431250000E+010, -5.06735536755E+000, +0.00000000000E+000
+1.51550000000E+010, -5.17286296336E+000, +0.00000000000E+000
+1.51668750000E+010, -5.26577864120E+000, +0.00000000000E+000
+1.51787500000E+010, -5.30381947043E+000, +0.00000000000E+000
+1.51906250000E+010, -5.34149405242E+000, +0.00000000000E+000
+1.52025000000E+010, -5.35670099023E+000, +0.00000000000E+000
+1.52143750000E+010, -5.34999535900E+000, +0.00000000000E+000
+1.52262500000E+010, -5.27683282836E+000, +0.00000000000E+000
+1.52381250000E+010, -5.22363268618E+000, +0.00000000000E+000
+1.52500000000E+010, -5.19528627707E+000, +0.00000000000E+000
+1.52618750000E+010, -5.10588305883E+000, +0.00000000000E+000
+1.52737500000E+010, -5.01558382897E+000, +0.00000000000E+000
+1.52856250000E+010, -5.01080663834E+000, +0.00000000000E+000
+1.52975000000E+010, -5.00873361795E+000, +0.00000000000E+000
+1.53093750000E+010, -4.96315907771E+000, +0.00000000000E+000
+1.53212500000E+010, -4.94794983960E+000, +0.00000000000E+000
+1.53331250000E+010, -4.95402359682E+000, +0.00000000000E+000
+1.53450000000E+010, -4.94947798347E+000, +0.00000000000E+000
+1.53568750000E+010, -4.99644420252E+000, +0.00000000000E+000
+1.53687500000E+010, -4.98351170959E+000, +0.00000000000E+000
+1.53806250000E+010, -4.96042610326E+000, +0.00000000000E+000
+1.53925000000E+010, -4.94916613495E+000, +0.00000000000E+000
+1.54043750000E+010, -4.90474993342E+000, +0.00000000000E+000
+1.54162500000E+010, -4.84386160876E+000, +0.00000000000E+000
+1.54281250000E+010, -4.75892157029E+000, +0.00000000000E+000
+1.54400000000E+010, -4.66240351574E+000, +0.00000000000E+000
+1.54518750000E+010, -4.58772495819E+000, +0.00000000000E+000
+1.54637500000E+010, -4.48106687298E+000, +0.00000000000E+000
+1.54756250000E+010, -4.48179901338E+000, +0.00000000000E+000
+1.54875000000E+010, -4.43880751095E+000, +0.00000000000E+000
+1.54993750000E+010, -4.50493849426E+000, +0.00000000000E+000
+1.55112500000E+010, -4.52250278388E+000, +0.00000000000E+000
+1.55231250000E+010, -4.53179812170E+000, +0.00000000000E+000
+1.55350000000E+010, -4.55209776936E+000, +0.00000000000E+000
+1.55468750000E+010, -4.58015911104E+000, +0.00000000000E+000
+1.55587500000E+010, -4.61323729906E+000, +0.00000000000E+000
+1.55706250000E+010, -4.53906381848E+000, +0.00000000000E+000
+1.55825000000E+010, -4.47886173719E+000, +0.00000000000E+000
+1.55943750000E+010, -4.39468765794E+000, +0.00000000000E+000
+1.56062500000E+010, -4.38825586970E+000, +0.00000000000E+000
+1.56181250000E+010, -4.34015184433E+000, +0.00000000000E+000
+1.56300000000E+010, -4.33897916589E+000, +0.00000000000E+000
+1.56418750000E+010, -4.36688478993E+000, +0.00000000000E+000
+1.56537500000E+010, -4.43524999502E+000, +0.00000000000E+000
+1.56656250000E+010, -4.52862594154E+000, +0.00000000000E+000
+1.56775000000E+010, -4.58705196105E+000, +0.00000000000E+000
+1.56893750000E+010, -4.69660075691E+000, +0.00000000000E+000
+1.57012500000E+010, -4.72989659255E+000, +0.00000000000E+000
+1.57131250000E+010, -4.70521041899E+000, +0.00000000000E+000
+1.57250000000E+010, -4.70747023680E+000, +0.00000000000E+000
+1.57368750000E+010, -4.65988187887E+000, +0.00000000000E+000
+1.57487500000E+010, -4.55686356704E+000, +0.00000000000E+000
+1.57606250000E+010, -4.50825574720E+000, +0.00000000000E+000
+1.57725000000E+010, -4.43097809166E+000, +0.00000000000E+000
+1.57843750000E+010, -4.47145711399E+000, +0.00000000000E+000
+1.57962500000E+010, -4.51218917645E+000, +0.00000000000E+000
+1.58081250000E+010, -4.65593355723E+000, +0.00000000000E+000
+1.58200000000E+010, -4.84314187351E+000, +0.00000000000E+000
+1.58318750000E+010, -4.99884585559E+000, +0.00000000000E+000
+1.58437500000E+010, -5.16819805152E+000, +0.00000000000E+000
+1.58556250000E+010, -5.31193859467E+000, +0.00000000000E+000
+1.58675000000E+010, -5.42152984724E+000, +0.00000000000E+000
+1.58793750000E+010, -5.46064747207E+000, +0.00000000000E+000
+1.58912500000E+010, -5.45465699569E+000, +0.00000000000E+000
+1.59031250000E+010, -5.36743054434E+000, +0.00000000000E+000
+1.59150000000E+010, -5.33842597473E+000, +0.00000000000E+000
+1.59268750000E+010, -5.23765967234E+000, +0.00000000000E+000
+1.59387500000E+010, -5.14461119107E+000, +0.00000000000E+000
+1.59506250000E+010, -5.10012455740E+000, +0.00000000000E+000
+1.59625000000E+010, -5.08682095248E+000, +0.00000000000E+000
+1.59743750000E+010, -5.16346610284E+000, +0.00000000000E+000
+1.59862500000E+010, -5.24017356580E+000, +0.00000000000E+000
+1.59981250000E+010, -5.33440915699E+000, +0.00000000000E+000
