"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.09868750000E+010, -1.46230773831E+000, +0.00000000000E+000
+1.09987500000E+010, -1.49647178455E+000, +0.00000000000E+000
+1.10106250000E+010, -1.49989999177E+000, +0.00000000000E+000
+1.10225000000E+010, -1.49662994189E+000, +0.00000000000E+000
+1.10343750000E+010, -1.50610344591E+000, +0.00000000000E+000
+1.10462500000E+010, -1.51820849391E+000, +0.00000000000E+000
+1.10581250000E+010, -1.53772665760E+000, +0.00000000000E+000
+1.10700000000E+010, -1.50617824024E+000, +0.00000000000E+000
+1.10818750000E+010, -1.52647623128E+000, +0.00000000000E+000
+1.10937500000E+010, -1.54419431337E+000, +0.00000000000E+000
+1.11056250000E+010, -1.50769013907E+000, +0.00000000000E+000
+1.11175000000E+010, -1.55860834009E+000, +0.00000000000E+000
+1.11293750000E+010, -1.55015006969E+000, +0.00000000000E+000
+1.11412500000E+010, -1.53549906119E+000, +0.00000000000E+000
+1.11531250000E+010, -1.54499453207E+000, +0.00000000000E+000
+1.11650000000E+010, -1.54275102396E+000, +0.00000000000E+000
+1.11768750000E+010, -1.51434299614E+000, +0.00000000000E+000
+1.11887500000E+010, -1.57391492838E+000, +0.00000000000E+000
+1.12006250000E+010, -1.56607322603E+000, +0.00000000000E+000
+1.12125000000E+010, -1.57629584558E+000, +0.00000000000E+000
+1.12243750000E+010, -1.56486546073E+000, +0.00000000000E+000
+1.12362500000E+010, -1.57759069225E+000, +0.00000000000E+000
+1.12481250000E+010, -1.54451570439E+000, +0.00000000000E+000
+1.12600000000E+010, -1.54890785448E+000, +0.00000000000E+000
+1.12718750000E+010, -1.52328068659E+000, +0.00000000000E+000
+1.12837500000E+010, -1.53808864561E+000, +0.00000000000E+000
+1.12956250000E+010, -1.52753982384E+000, +0.00000000000E+000
+1.13075000000E+010, -1.53462749481E+000, +0.00000000000E+000
+1.13193750000E+010, -1.55901404879E+000, +0.00000000000E+000
+1.13312500000E+010, -1.57752859551E+000, +0.00000000000E+000
+1.13431250000E+010, -1.57547054211E+000, +0.00000000000E+000
+1.13550000000E+010, -1.59640767318E+000, +0.00000000000E+000
+1.13668750000E+010, -1.61620246606E+000, +0.00000000000E+000
+1.13787500000E+010, -1.63907821342E+000, +0.00000000000E+000
+1.13906250000E+010, -1.61313137818E+000, +0.00000000000E+000
+1.14025000000E+010, -1.59818342316E+000, +0.00000000000E+000
+1.14143750000E+010, -1.59565340643E+000, +0.00000000000E+000
+1.14262500000E+010, -1.57900106367E+000, +0.00000000000E+000
+1.14381250000E+010, -1.58089396316E+000, +0.00000000000E+000
+1.14500000000E+010, -1.56993447918E+000, +0.00000000000E+000
+1.14618750000E+010, -1.58002509872E+000, +0.00000000000E+000
+1.14737500000E+010, -1.56747563613E+000, +0.00000000000E+000
+1.14856250000E+010, -1.60879588274E+000, +0.00000000000E+000
+1.14975000000E+010, -1.57204079867E+000, +0.00000000000E+000
+1.15093750000E+010, -1.59553372170E+000, +0.00000000000E+000
+1.15212500000E+010, -1.61422581767E+000, +0.00000000000E+000
+1.15331250000E+010, -1.59934811683E+000, +0.00000000000E+000
+1.15450000000E+010, -1.60765690624E+000, +0.00000000000E+000
+1.15568750000E+010, -1.60430639283E+000, +0.00000000000E+000
+1.15687500000E+010, -1.58853760309E+000, +0.00000000000E+000
+1.15806250000E+010, -1.60966487765E+000, +0.00000000000E+000
+1.15925000000E+010, -1.57812899281E+000, +0.00000000000E+000
+1.16043750000E+010, -1.60152534051E+000, +0.00000000000E+000
+1.16162500000E+010, -1.60433091149E+000, +0.00000000000E+000
+1.16281250000E+010, -1.58643347443E+000, +0.00000000000E+000
+1.16400000000E+010, -1.60654144535E+000, +0.00000000000E+000
+1.16518750000E+010, -1.61555149783E+000, +0.00000000000E+000
+1.16637500000E+010, -1.61385563730E+000, +0.00000000000E+000
+1.16756250000E+010, -1.61880671506E+000, +0.00000000000E+000
+1.16875000000E+010, -1.60547779694E+000, +0.00000000000E+000
+1.16993750000E+010, -1.61802218854E+000, +0.00000000000E+000
+1.17112500000E+010, -1.67343290589E+000, +0.00000000000E+000
+1.17231250000E+010, -1.65303343597E+000, +0.00000000000E+000
+1.17350000000E+010, -1.69890026359E+000, +0.00000000000E+000
+1.17468750000E+010, -1.69355380531E+000, +0.00000000000E+000
+1.17587500000E+010, -1.72350824091E+000, +0.00000000000E+000
+1.17706250000E+010, -1.74916007613E+000, +0.00000000000E+000
+1.17825000000E+010, -1.75060714871E+000, +0.00000000000E+000
+1.17943750000E+010, -1.77891953144E+000, +0.00000000000E+000
+1.18062500000E+010, -1.80704529238E+000, +0.00000000000E+000
+1.18181250000E+010, -1.81006682294E+000, +0.00000000000E+000
+1.18300000000E+010, -1.77487707663E+000, +0.00000000000E+000
+1.18418750000E+010, -1.77083974811E+000, +0.00000000000E+000
+1.18537500000E+010, -1.75607329482E+000, +0.00000000000E+000
+1.18656250000E+010, -1.72928441740E+000, +0.00000000000E+000
+1.18775000000E+010, -1.71537500130E+000, +0.00000000000E+000
+1.18893750000E+010, -1.68831759145E+000, +0.00000000000E+000
+1.19012500000E+010, -1.66734215159E+000, +0.00000000000E+000
+1.19131250000E+010, -1.64668926622E+000, +0.00000000000E+000
+1.19250000000E+010, -1.64395375580E+000, +0.00000000000E+000
+1.19368750000E+010, -1.64508806394E+000, +0.00000000000E+000
+1.19487500000E+010, -1.65873327591E+000, +0.00000000000E+000
+1.19606250000E+010, -1.65530302881E+000, +0.00000000000E+000
+1.19725000000E+010, -1.65322872740E+000, +0.00000000000E+000
+1.19843750000E+010, -1.67348195754E+000, +0.00000000000E+000
+1.19962500000E+010, -1.67753797733E+000, +0.00000000000E+000
+1.20081250000E+010, -1.67058799082E+000, +0.00000000000E+000
+1.20200000000E+010, -1.71050045473E+000, +0.00000000000E+000
+1.20318750000E+010, -1.70739190196E+000, +0.00000000000E+000
+1.20437500000E+010, -1.70302174996E+000, +0.00000000000E+000
+1.20556250000E+010, -1.70886331856E+000, +0.00000000000E+000
+1.20675000000E+010, -1.71971817997E+000, +0.00000000000E+000
+1.20793750000E+010, -1.72729769588E+000, +0.00000000000E+000
+1.20912500000E+010, -1.73406286836E+000, +0.00000000000E+000
+1.21031250000E+010, -1.71277704196E+000, +0.00000000000E+000
+1.21150000000E+010, -1.71121221267E+000, +0.00000000000E+000
+1.21268750000E+010, -1.68212980371E+000, +0.00000000000E+000
+1.21387500000E+010, -1.66187872597E+000, +0.00000000000E+000
+1.21506250000E+010, -1.68352239064E+000, +0.00000000000E+000
+1.21625000000E+010, -1.65674206415E+000, +0.00000000000E+000
+1.21743750000E+010, -1.62707796706E+000, +0.00000000000E+000
+1.21862500000E+010, -1.65945084728E+000, +0.00000000000E+000
+1.21981250000E+010, -1.66633094212E+000, +0.00000000000E+000
+1.22100000000E+010, -1.66517447180E+000, +0.00000000000E+000
+1.22218750000E+010, -1.68592651335E+000, +0.00000000000E+000
+1.22337500000E+010, -1.69809704782E+000, +0.00000000000E+000
+1.22456250000E+010, -1.72250900632E+000, +0.00000000000E+000
+1.22575000000E+010, -1.75588727187E+000, +0.00000000000E+000
+1.22693750000E+010, -1.79883961684E+000, +0.00000000000E+000
+1.22812500000E+010, -1.79506055980E+000, +0.00000000000E+000
+1.22931250000E+010, -1.82332218410E+000, +0.00000000000E+000
+1.23050000000E+010, -1.84630150778E+000, +0.00000000000E+000
+1.23168750000E+010, -1.81930911466E+000, +0.00000000000E+000
+1.23287500000E+010, -1.82990871639E+000, +0.00000000000E+000
+1.23406250000E+010, -1.80733400150E+000, +0.00000000000E+000
+1.23525000000E+010, -1.81226842643E+000, +0.00000000000E+000
+1.23643750000E+010, -1.79324050604E+000, +0.00000000000E+000
+1.23762500000E+010, -1.80009622400E+000, +0.00000000000E+000
+1.23881250000E+010, -1.78222336621E+000, +0.00000000000E+000
+1.24000000000E+010, -1.77502785455E+000, +0.00000000000E+000
+1.24118750000E+010, -1.76938241076E+000, +0.00000000000E+000
+1.24237500000E+010, -1.77094074710E+000, +0.00000000000E+000
+1.24356250000E+010, -1.78734074611E+000, +0.00000000000E+000
+1.24475000000E+010, -1.80319441989E+000, +0.00000000000E+000
+1.24593750000E+010, -1.81685523727E+000, +0.00000000000E+000
+1.24712500000E+010, -1.81360273933E+000, +0.00000000000E+000
+1.24831250000E+010, -1.82298738890E+000, +0.00000000000E+000
+1.24950000000E+010, -1.83184524724E+000, +0.00000000000E+000
+1.25068750000E+010, -1.85911426307E+000, +0.00000000000E+000
+1.25187500000E+010, -1.82595343608E+000, +0.00000000000E+000
+1.25306250000E+010, -1.84107349363E+000, +0.00000000000E+000
+1.25425000000E+010, -1.83150523383E+000, +0.00000000000E+000
+1.25543750000E+010, -1.81291249598E+000, +0.00000000000E+000
+1.25662500000E+010, -1.78617516218E+000, +0.00000000000E+000
+1.25781250000E+010, -1.76824688969E+000, +0.00000000000E+000
+1.25900000000E+010, -1.75686073986E+000, +0.00000000000E+000
+1.26018750000E+010, -1.75820458923E+000, +0.00000000000E+000
+1.26137500000E+010, -1.74947034851E+000, +0.00000000000E+000
+1.26256250000E+010, -1.76653923452E+000, +0.00000000000E+000
+1.26375000000E+010, -1.75838748429E+000, +0.00000000000E+000
+1.26493750000E+010, -1.76640553370E+000, +0.00000000000E+000
+1.26612500000E+010, -1.79717944140E+000, +0.00000000000E+000
+1.26731250000E+010, -1.78241695329E+000, +0.00000000000E+000
+1.26850000000E+010, -1.77954376832E+000, +0.00000000000E+000
+1.26968750000E+010, -1.80172737303E+000, +0.00000000000E+000
+1.27087500000E+010, -1.77058058845E+000, +0.00000000000E+000
+1.27206250000E+010, -1.78554204080E+000, +0.00000000000E+000
+1.27325000000E+010, -1.77181104507E+000, +0.00000000000E+000
+1.27443750000E+010, -1.80878478515E+000, +0.00000000000E+000
+1.27562500000E+010, -1.80063469102E+000, +0.00000000000E+000
+1.27681250000E+010, -1.80042117039E+000, +0.00000000000E+000
+1.27800000000E+010, -1.78328482346E+000, +0.00000000000E+000
+1.27918750000E+010, -1.80809322103E+000, +0.00000000000E+000
+1.28037500000E+010, -1.81294054531E+000, +0.00000000000E+000
+1.28156250000E+010, -1.81038822914E+000, +0.00000000000E+000
+1.28275000000E+010, -1.82445978061E+000, +0.00000000000E+000
+1.28393750000E+010, -1.82600842659E+000, +0.00000000000E+000
+1.28512500000E+010, -1.82287344005E+000, +0.00000000000E+000
+1.28631250000E+010, -1.80803217144E+000, +0.00000000000E+000
+1.28750000000E+010, -1.79535494458E+000, +0.00000000000E+000
+1.28868750000E+010, -1.79337007843E+000, +0.00000000000E+000
+1.28987500000E+010, -1.80576121529E+000, +0.00000000000E+000
+1.29106250000E+010, -1.81341264654E+000, +0.00000000000E+000
+1.29225000000E+010, -1.85847385126E+000, +0.00000000000E+000
+1.29343750000E+010, -1.84224339461E+000, +0.00000000000E+000
+1.29462500000E+010, -1.86932057207E+000, +0.00000000000E+000
+1.29581250000E+010, -1.84756097830E+000, +0.00000000000E+000
+1.29700000000E+010, -1.88119785220E+000, +0.00000000000E+000
+1.29818750000E+010, -1.92352722674E+000, +0.00000000000E+000
+1.29937500000E+010, -1.87398045655E+000, +0.00000000000E+000
+1.30056250000E+010, -1.85025873902E+000, +0.00000000000E+000
+1.30175000000E+010, -1.85080619019E+000, +0.00000000000E+000
+1.30293750000E+010, -1.85817019680E+000, +0.00000000000E+000
+1.30412500000E+010, -1.78753206632E+000, +0.00000000000E+000
+1.30531250000E+010, -1.79405060611E+000, +0.00000000000E+000
+1.30650000000E+010, -1.78806267831E+000, +0.00000000000E+000
+1.30768750000E+010, -1.75465758728E+000, +0.00000000000E+000
+1.30887500000E+010, -1.73258737240E+000, +0.00000000000E+000
+1.31006250000E+010, -1.72209719706E+000, +0.00000000000E+000
+1.31125000000E+010, -1.72841902639E+000, +0.00000000000E+000
+1.31243750000E+010, -1.73005870183E+000, +0.00000000000E+000
+1.31362500000E+010, -1.77484550023E+000, +0.00000000000E+000
+1.31481250000E+010, -1.75399114157E+000, +0.00000000000E+000
+1.31600000000E+010, -1.76188237944E+000, +0.00000000000E+000
+1.31718750000E+010, -1.74720639151E+000, +0.00000000000E+000
+1.31837500000E+010, -1.75765655438E+000, +0.00000000000E+000
+1.31956250000E+010, -1.74114999598E+000, +0.00000000000E+000
+1.32075000000E+010, -1.73887485712E+000, +0.00000000000E+000
+1.32193750000E+010, -1.74953799761E+000, +0.00000000000E+000
+1.32312500000E+010, -1.74070908049E+000, +0.00000000000E+000
+1.32431250000E+010, -1.75109439127E+000, +0.00000000000E+000
+1.32550000000E+010, -1.76567527734E+000, +0.00000000000E+000
+1.32668750000E+010, -1.76556231691E+000, +0.00000000000E+000
+1.32787500000E+010, -1.77345566607E+000, +0.00000000000E+000
+1.32906250000E+010, -1.75135452621E+000, +0.00000000000E+000
+1.33025000000E+010, -1.75925989800E+000, +0.00000000000E+000
+1.33143750000E+010, -1.76451341472E+000, +0.00000000000E+000
+1.33262500000E+010, -1.73391363302E+000, +0.00000000000E+000
+1.33381250000E+010, -1.75602093073E+000, +0.00000000000E+000
+1.33500000000E+010, -1.72778252107E+000, +0.00000000000E+000
+1.33618750000E+010, -1.74783973506E+000, +0.00000000000E+000
+1.33737500000E+010, -1.75109627571E+000, +0.00000000000E+000
+1.33856250000E+010, -1.78844293873E+000, +0.00000000000E+000
+1.33975000000E+010, -1.82519575015E+000, +0.00000000000E+000
+1.34093750000E+010, -1.85611157993E+000, +0.00000000000E+000
+1.34212500000E+010, -1.87060308685E+000, +0.00000000000E+000
+1.34331250000E+010, -1.87043939919E+000, +0.00000000000E+000
+1.34450000000E+010, -1.90580207872E+000, +0.00000000000E+000
+1.34568750000E+010, -1.91596361982E+000, +0.00000000000E+000
+1.34687500000E+010, -1.88686837828E+000, +0.00000000000E+000
+1.34806250000E+010, -1.86205733906E+000, +0.00000000000E+000
+1.34925000000E+010, -1.83300720542E+000, +0.00000000000E+000
+1.35043750000E+010, -1.82562229428E+000, +0.00000000000E+000
+1.35162500000E+010, -1.81517390989E+000, +0.00000000000E+000
+1.35281250000E+010, -1.80418578188E+000, +0.00000000000E+000
+1.35400000000E+010, -1.77902578403E+000, +0.00000000000E+000
+1.35518750000E+010, -1.77530754074E+000, +0.00000000000E+000
+1.35637500000E+010, -1.80967396987E+000, +0.00000000000E+000
+1.35756250000E+010, -1.83159564408E+000, +0.00000000000E+000
+1.35875000000E+010, -1.82455222010E+000, +0.00000000000E+000
+1.35993750000E+010, -1.84734357571E+000, +0.00000000000E+000
+1.36112500000E+010, -1.84782156239E+000, +0.00000000000E+000
+1.36231250000E+010, -1.88745825343E+000, +0.00000000000E+000
+1.36350000000E+010, -1.86821544644E+000, +0.00000000000E+000
+1.36468750000E+010, -1.84109577410E+000, +0.00000000000E+000
+1.36587500000E+010, -1.80092398180E+000, +0.00000000000E+000
+1.36706250000E+010, -1.83251009532E+000, +0.00000000000E+000
+1.36825000000E+010, -1.80460428399E+000, +0.00000000000E+000
+1.36943750000E+010, -1.79600276084E+000, +0.00000000000E+000
+1.37062500000E+010, -1.77833434915E+000, +0.00000000000E+000
+1.37181250000E+010, -1.78216380234E+000, +0.00000000000E+000
+1.37300000000E+010, -1.79190003259E+000, +0.00000000000E+000
+1.37418750000E+010, -1.83080727677E+000, +0.00000000000E+000
+1.37537500000E+010, -1.81431303341E+000, +0.00000000000E+000
+1.37656250000E+010, -1.89272481423E+000, +0.00000000000E+000
+1.37775000000E+010, -1.86851135540E+000, +0.00000000000E+000
+1.37893750000E+010, -1.91765500706E+000, +0.00000000000E+000
+1.38012500000E+010, -1.90965669665E+000, +0.00000000000E+000
+1.38131250000E+010, -1.94250922655E+000, +0.00000000000E+000
+1.38250000000E+010, -1.94692771077E+000, +0.00000000000E+000
+1.38368750000E+010, -1.95613664709E+000, +0.00000000000E+000
+1.38487500000E+010, -1.92016001523E+000, +0.00000000000E+000
+1.38606250000E+010, -1.96898819600E+000, +0.00000000000E+000
+1.38725000000E+010, -1.96426339407E+000, +0.00000000000E+000
+1.38843750000E+010, -1.95541948811E+000, +0.00000000000E+000
+1.38962500000E+010, -1.94507054613E+000, +0.00000000000E+000
+1.39081250000E+010, -1.90937424608E+000, +0.00000000000E+000
+1.39200000000E+010, -1.94786802581E+000, +0.00000000000E+000
+1.39318750000E+010, -1.93578815225E+000, +0.00000000000E+000
+1.39437500000E+010, -1.90991700025E+000, +0.00000000000E+000
+1.39556250000E+010, -1.93660218413E+000, +0.00000000000E+000
+1.39675000000E+010, -1.90202046793E+000, +0.00000000000E+000
+1.39793750000E+010, -1.92369645762E+000, +0.00000000000E+000
+1.39912500000E+010, -1.92424525784E+000, +0.00000000000E+000
+1.40031250000E+010, -1.97545418700E+000, +0.00000000000E+000
+1.40150000000E+010, -1.96826641550E+000, +0.00000000000E+000
+1.40268750000E+010, -1.97173213909E+000, +0.00000000000E+000
+1.40387500000E+010, -2.01844646846E+000, +0.00000000000E+000
+1.40506250000E+010, -2.05668008212E+000, +0.00000000000E+000
+1.40625000000E+010, -2.01998600979E+000, +0.00000000000E+000
+1.40743750000E+010, -2.02998416319E+000, +0.00000000000E+000
+1.40862500000E+010, -1.99153581570E+000, +0.00000000000E+000
+1.40981250000E+010, -1.97892826134E+000, +0.00000000000E+000
+1.41100000000E+010, -1.95141747967E+000, +0.00000000000E+000
+1.41218750000E+010, -1.95788055820E+000, +0.00000000000E+000
+1.41337500000E+010, -1.95042015438E+000, +0.00000000000E+000
+1.41456250000E+010, -1.93512241157E+000, +0.00000000000E+000
+1.41575000000E+010, -1.94234548431E+000, +0.00000000000E+000
+1.41693750000E+010, -1.96589987918E+000, +0.00000000000E+000
+1.41812500000E+010, -1.96186656321E+000, +0.00000000000E+000
+1.41931250000E+010, -1.96863605878E+000, +0.00000000000E+000
+1.42050000000E+010, -1.95431812386E+000, +0.00000000000E+000
+1.42168750000E+010, -1.96557005070E+000, +0.00000000000E+000
+1.42287500000E+010, -1.95135204955E+000, +0.00000000000E+000
+1.42406250000E+010, -1.95846302325E+000, +0.00000000000E+000
+1.42525000000E+010, -1.94285452108E+000, +0.00000000000E+000
+1.42643750000E+010, -1.93666378060E+000, +0.00000000000E+000
+1.42762500000E+010, -1.94977503315E+000, +0.00000000000E+000
+1.42881250000E+010, -1.95633968109E+000, +0.00000000000E+000
+1.43000000000E+010, -1.96296428645E+000, +0.00000000000E+000
+1.43118750000E+010, -1.99254819167E+000, +0.00000000000E+000
+1.43237500000E+010, -1.99399667202E+000, +0.00000000000E+000
+1.43356250000E+010, -1.99689114405E+000, +0.00000000000E+000
+1.43475000000E+010, -2.00727164873E+000, +0.00000000000E+000
+1.43593750000E+010, -1.99541052871E+000, +0.00000000000E+000
+1.43712500000E+010, -1.96950054631E+000, +0.00000000000E+000
+1.43831250000E+010, -1.94114991349E+000, +0.00000000000E+000
+1.43950000000E+010, -1.92502731112E+000, +0.00000000000E+000
+1.44068750000E+010, -1.90795624591E+000, +0.00000000000E+000
+1.44187500000E+010, -1.94836661903E+000, +0.00000000000E+000
+1.44306250000E+010, -1.96930234620E+000, +0.00000000000E+000
+1.44425000000E+010, -1.93998867157E+000, +0.00000000000E+000
+1.44543750000E+010, -1.99809428135E+000, +0.00000000000E+000
+1.44662500000E+010, -1.99334603243E+000, +0.00000000000E+000
+1.44781250000E+010, -2.03192599615E+000, +0.00000000000E+000
+1.44900000000E+010, -2.03516659212E+000, +0.00000000000E+000
+1.45018750000E+010, -2.00042492995E+000, +0.00000000000E+000
+1.45137500000E+010, -2.05167219827E+000, +0.00000000000E+000
+1.45256250000E+010, -2.04627225961E+000, +0.00000000000E+000
+1.45375000000E+010, -2.01943964468E+000, +0.00000000000E+000
+1.45493750000E+010, -2.01501273013E+000, +0.00000000000E+000
+1.45612500000E+010, -1.96452439991E+000, +0.00000000000E+000
+1.45731250000E+010, -1.96751803337E+000, +0.00000000000E+000
+1.45850000000E+010, -1.93299887408E+000, +0.00000000000E+000
+1.45968750000E+010, -1.93446388545E+000, +0.00000000000E+000
+1.46087500000E+010, -1.88556563196E+000, +0.00000000000E+000
+1.46206250000E+010, -1.88337812186E+000, +0.00000000000E+000
+1.46325000000E+010, -1.85927275598E+000, +0.00000000000E+000
+1.46443750000E+010, -1.87481004431E+000, +0.00000000000E+000
+1.46562500000E+010, -1.89744929184E+000, +0.00000000000E+000
+1.46681250000E+010, -1.87261408171E+000, +0.00000000000E+000
+1.46800000000E+010, -1.84739879840E+000, +0.00000000000E+000
+1.46918750000E+010, -1.87625705011E+000, +0.00000000000E+000
+1.47037500000E+010, -1.86761269834E+000, +0.00000000000E+000
+1.47156250000E+010, -1.91375976000E+000, +0.00000000000E+000
+1.47275000000E+010, -1.92353873512E+000, +0.00000000000E+000
+1.47393750000E+010, -1.92310856318E+000, +0.00000000000E+000
+1.47512500000E+010, -1.95120112765E+000, +0.00000000000E+000
+1.47631250000E+010, -1.98433394738E+000, +0.00000000000E+000
+1.47750000000E+010, -1.97617826680E+000, +0.00000000000E+000
+1.47868750000E+010, -1.99906445630E+000, +0.00000000000E+000
+1.47987500000E+010, -1.94317308993E+000, +0.00000000000E+000
+1.48106250000E+010, -1.93317041625E+000, +0.00000000000E+000
+1.48225000000E+010, -1.90122122698E+000, +0.00000000000E+000
+1.48343750000E+010, -1.89702842915E+000, +0.00000000000E+000
+1.48462500000E+010, -1.86686432917E+000, +0.00000000000E+000
+1.48581250000E+010, -1.87231560525E+000, +0.00000000000E+000
+1.48700000000E+010, -1.92363233429E+000, +0.00000000000E+000
+1.48818750000E+010, -1.95758880242E+000, +0.00000000000E+000
+1.48937500000E+010, -2.03506577607E+000, +0.00000000000E+000
+1.49056250000E+010, -2.04288555702E+000, +0.00000000000E+000
+1.49175000000E+010, -2.10129965954E+000, +0.00000000000E+000
+1.49293750000E+010, -2.10920988457E+000, +0.00000000000E+000
+1.49412500000E+010, -2.12329286711E+000, +0.00000000000E+000
+1.49531250000E+010, -2.12326304423E+000, +0.00000000000E+000
+1.49650000000E+010, -2.08242725876E+000, +0.00000000000E+000
+1.49768750000E+010, -2.06764501618E+000, +0.00000000000E+000
+1.49887500000E+010, -2.06815158357E+000, +0.00000000000E+000
+1.50006250000E+010, -1.96872402859E+000, +0.00000000000E+000
+1.50125000000E+010, -1.97841260782E+000, +0.00000000000E+000
+1.50243750000E+010, -1.99459344101E+000, +0.00000000000E+000
+1.50362500000E+010, -1.98168536056E+000, +0.00000000000E+000
+1.50481250000E+010, -1.95932126329E+000, +0.00000000000E+000
+1.50600000000E+010, -1.97670229123E+000, +0.00000000000E+000
+1.50718750000E+010, -1.94863953177E+000, +0.00000000000E+000
+1.50837500000E+010, -1.96981663992E+000, +0.00000000000E+000
+1.50956250000E+010, -1.94958397094E+000, +0.00000000000E+000
+1.51075000000E+010, -1.94777009837E+000, +0.00000000000E+000
+1.51193750000E+010, -1.95610260765E+000, +0.00000000000E+000
+1.51312500000E+010, -1.95702700737E+000, +0.00000000000E+000
+1.51431250000E+010, -1.96658818076E+000, +0.00000000000E+000
+1.51550000000E+010, -2.02436534547E+000, +0.00000000000E+000
+1.51668750000E+010, -2.02498985458E+000, +0.00000000000E+000
+1.51787500000E+010, -2.08430097339E+000, +0.00000000000E+000
+1.51906250000E+010, -2.14013346562E+000, +0.00000000000E+000
+1.52025000000E+010, -2.17446347155E+000, +0.00000000000E+000
+1.52143750000E+010, -2.14774220839E+000, +0.00000000000E+000
+1.52262500000E+010, -2.15215458617E+000, +0.00000000000E+000
+1.52381250000E+010, -2.13288841404E+000, +0.00000000000E+000
+1.52500000000E+010, -2.09010961257E+000, +0.00000000000E+000
+1.52618750000E+010, -2.00548271733E+000, +0.00000000000E+000
+1.52737500000E+010, -1.97200755939E+000, +0.00000000000E+000
+1.52856250000E+010, -1.91521738571E+000, +0.00000000000E+000
+1.52975000000E+010, -1.90736921372E+000, +0.00000000000E+000
+1.53093750000E+010, -1.95466140563E+000, +0.00000000000E+000
+1.53212500000E+010, -1.93312574208E+000, +0.00000000000E+000
+1.53331250000E+010, -1.96009370436E+000, +0.00000000000E+000
+1.53450000000E+010, -1.97579123566E+000, +0.00000000000E+000
+1.53568750000E+010, -1.96469835823E+000, +0.00000000000E+000
+1.53687500000E+010, -2.01401272583E+000, +0.00000000000E+000
+1.53806250000E+010, -1.98467767974E+000, +0.00000000000E+000
+1.53925000000E+010, -1.97632908691E+000, +0.00000000000E+000
+1.54043750000E+010, -1.95359278713E+000, +0.00000000000E+000
+1.54162500000E+010, -1.91749442839E+000, +0.00000000000E+000
+1.54281250000E+010, -1.91148948644E+000, +0.00000000000E+000
+1.54400000000E+010, -1.91071569763E+000, +0.00000000000E+000
+1.54518750000E+010, -1.94593027124E+000, +0.00000000000E+000
+1.54637500000E+010, -1.90018338919E+000, +0.00000000000E+000
+1.54756250000E+010, -1.96643930580E+000, +0.00000000000E+000
+1.54875000000E+010, -1.96707859275E+000, +0.00000000000E+000
+1.54993750000E+010, -1.99814144879E+000, +0.00000000000E+000
+1.55112500000E+010, -1.97249878468E+000, +0.00000000000E+000
+1.55231250000E+010, -1.96383932129E+000, +0.00000000000E+000
+1.55350000000E+010, -1.95720349690E+000, +0.00000000000E+000
+1.55468750000E+010, -1.94408173960E+000, +0.00000000000E+000
+1.55587500000E+010, -1.95323067357E+000, +0.00000000000E+000
+1.55706250000E+010, -1.95662729498E+000, +0.00000000000E+000
+1.55825000000E+010, -1.96232193297E+000, +0.00000000000E+000
+1.55943750000E+010, -1.96943888679E+000, +0.00000000000E+000
+1.56062500000E+010, -2.00953128420E+000, +0.00000000000E+000
+1.56181250000E+010, -2.07928717982E+000, +0.00000000000E+000
+1.56300000000E+010, -2.11349298236E+000, +0.00000000000E+000
+1.56418750000E+010, -2.15060292725E+000, +0.00000000000E+000
+1.56537500000E+010, -2.14768110541E+000, +0.00000000000E+000
+1.56656250000E+010, -2.18351555109E+000, +0.00000000000E+000
+1.56775000000E+010, -2.19221882717E+000, +0.00000000000E+000
+1.56893750000E+010, -2.15197502288E+000, +0.00000000000E+000
+1.57012500000E+010, -2.12148757344E+000, +0.00000000000E+000
+1.57131250000E+010, -2.06869987201E+000, +0.00000000000E+000
+1.57250000000E+010, -2.04844971204E+000, +0.00000000000E+000
+1.57368750000E+010, -2.01197176782E+000, +0.00000000000E+000
+1.57487500000E+010, -1.99238557181E+000, +0.00000000000E+000
+1.57606250000E+010, -1.98953734037E+000, +0.00000000000E+000
+1.57725000000E+010, -1.98736303159E+000, +0.00000000000E+000
+1.57843750000E+010, -2.02376176559E+000, +0.00000000000E+000
+1.57962500000E+010, -2.07908117608E+000, +0.00000000000E+000
+1.58081250000E+010, -2.10297998704E+000, +0.00000000000E+000
+1.58200000000E+010, -2.13547543355E+000, +0.00000000000E+000
+1.58318750000E+010, -2.15564752423E+000, +0.00000000000E+000
+1.58437500000E+010, -2.15248580308E+000, +0.00000000000E+000
+1.58556250000E+010, -2.14450634916E+000, +0.00000000000E+000
+1.58675000000E+010, -2.11579254515E+000, +0.00000000000E+000
+1.58793750000E+010, -2.10271909907E+000, +0.00000000000E+000
+1.58912500000E+010, -2.10365841316E+000, +0.00000000000E+000
+1.59031250000E+010, -2.07010659244E+000, +0.00000000000E+000
+1.59150000000E+010, -2.08625988944E+000, +0.00000000000E+000
+1.59268750000E+010, -2.08015171072E+000, +0.00000000000E+000
+1.59387500000E+010, -2.06622092003E+000, +0.00000000000E+000
+1.59506250000E+010, -2.11375111829E+000, +0.00000000000E+000
+1.59625000000E+010, -2.08805182214E+000, +0.00000000000E+000
+1.59743750000E+010, -2.08366831141E+000, +0.00000000000E+000
+1.59862500000E+010, -2.08365267996E+000, +0.00000000000E+000
+1.59981250000E+010, -2.06248964352E+000, +0.00000000000E+000
